chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,origin_sample,LABEL
0.37657437,0.045537084,1566.236895067872,1735.192037253594,2921.4874267578125,0.06618019386574074,-305.05054,132.51334,-23.642221,31.455132,27.130913,-7.2932863,2.3301356,-5.253401,-12.3605175,3.5497446,-3.9494674,2.5349817,2.4117148,7.875518,2.4405782,6.5366483,-1.061257,-1.4021642,0.8010581,8.230386,linus-to-musk,FAKE
0.4737693,0.030048445,1615.4381859969635,2089.0267874245687,3485.1888020833335,0.04573341652199074,-391.726,116.49874,-2.8016815,26.580494,23.503902,1.6637825,5.113206,0.8358852,-5.151728,4.9461417,1.5470934,6.7686577,3.0730753,5.7517767,2.356399,6.7641454,2.6379514,-1.9426546,2.1287944,6.827517,linus-to-musk,FAKE
0.39887506,0.037454847,1836.9135875499835,1889.6685565652,3402.84423828125,0.08525933159722222,-298.5068,122.27823,-12.316906,32.59104,16.77814,-3.7310834,-0.8972079,-6.2722654,-8.1427765,0.98191845,-3.1285677,1.5794443,1.7719651,4.9471927,-0.61173755,6.8062267,-0.9081585,-1.9169085,3.288912,4.454623,linus-to-musk,FAKE
0.35557875,0.042085472,1622.3423416930973,1800.452188415638,3069.727579752604,0.07056116174768519,-298.8052,132.41536,-13.866963,32.676556,18.496132,-4.3681936,-3.108286,-6.6682444,-11.1846075,-0.18533933,0.24652404,3.6150439,-0.32342818,4.702288,-0.49997684,6.998649,-1.1945654,-2.628648,3.8259165,3.300519,linus-to-musk,FAKE
0.3845645,0.03561211,2110.36621108169,2007.3861733593803,3961.3616943359375,0.11645959924768519,-285.83255,117.085464,-8.605915,27.723362,22.123173,-3.68633,-4.9079328,-9.945423,-10.256598,3.6545537,-1.3194085,7.7125773,-1.7278067,7.665281,-0.4106766,7.4057593,-1.8320824,-1.1996163,4.30277,3.6077042,linus-to-musk,FAKE
0.35199356,0.046146892,1755.3312247021672,1849.8486635139338,3296.075439453125,0.07912642867476852,-289.50607,125.067055,-13.867393,29.533293,16.214005,-3.5675707,-1.1363394,-8.548792,-7.374193,2.753435,2.3942037,6.010818,2.533308,6.1919127,-0.21954931,4.01715,-0.5345187,0.575815,2.4965024,3.2371957,linus-to-musk,FAKE
0.3598113,0.047081128,1738.9306675664254,1885.1582796590703,3429.411824544271,0.07316758897569445,-297.36508,120.04752,-14.6106205,33.578472,20.570133,-2.9093735,-1.4410361,-6.2479734,-11.101235,3.483203,2.5080092,5.4236684,1.4655243,5.4383082,-0.9809131,6.4872646,1.2654265,-0.22851428,4.276152,5.364911,linus-to-musk,FAKE
0.41084856,0.04035358,1671.919562865626,1990.3623464097057,3379.815673828125,0.06165907118055555,-304.54117,123.77531,-7.6212196,28.146194,20.36312,-1.9198058,-1.3800164,-3.5750716,-7.4175177,2.5419598,0.2979219,7.8255916,3.5021498,7.1881084,1.09611,7.023226,1.8073837,-0.8739357,1.282891,6.587992,linus-to-musk,FAKE
0.4080665,0.041890666,2108.843102181504,2207.6403150103115,4140.555826822917,0.0931667751736111,-260.66675,102.510635,-11.17785,29.316097,23.75873,-0.29447943,-6.9452367,-6.8498445,-3.8613071,5.629535,1.9650006,7.5500293,1.3760407,8.059521,0.39278036,5.4422064,0.0039090756,-0.5156743,-0.51081854,6.2083173,linus-to-musk,FAKE
0.4178739,0.037201025,2065.5837305492378,2211.017444745139,4106.8105061848955,0.08832239221643519,-277.46405,103.46049,-5.189103,31.64312,18.390413,-3.8162415,-2.8742003,-1.5684,-1.7733313,4.9646583,0.83467484,7.4017854,0.5205977,3.0646312,-0.16968325,6.2642026,-1.9268847,0.7408713,2.3675303,4.7744684,linus-to-musk,FAKE
0.40617275,0.034176864,1966.7619002355948,2208.4551808487217,3967.0939127604165,0.0825466579861111,-269.40842,108.51795,-3.601625,29.869287,16.234737,-3.4422495,-5.597064,-3.5655427,-3.8980315,3.677802,-0.52493006,6.104397,2.8082614,5.756708,-0.29709342,8.519603,-1.0887979,-2.4728348,1.5158019,5.3235097,linus-to-musk,FAKE
0.36601397,0.04670786,1971.0989969875175,2128.8004029868002,3885.6465657552085,0.08484338831018519,-268.3779,108.68358,-12.9202,28.874598,18.515709,-7.5457525,0.7381866,-3.4894273,-4.4285617,3.0257032,-2.6317387,6.590445,2.900528,6.4181256,0.76710767,8.105091,-1.3579376,-3.355192,1.2686135,4.5497823,linus-to-musk,FAKE
0.36994043,0.0451281,2204.851857557461,2178.770708622573,4249.4679768880205,0.10966435185185185,-265.8252,103.13058,-6.1658864,28.89119,15.42299,-7.1521373,-2.9092312,-8.084496,-3.597526,2.199784,-1.0889672,5.1144657,2.1981037,7.61163,-1.2761134,7.0690126,-1.9473664,-0.10010001,0.9618848,4.3147473,linus-to-musk,FAKE
0.35038498,0.045343798,1821.0762049548023,1988.367241384445,3480.4036458333335,0.0791942455150463,-280.3206,118.225044,-13.391125,29.137745,20.428946,-7.317367,-2.2418497,-6.3357606,-6.361578,3.5605414,-0.17422684,3.4361064,2.961867,5.6829896,-4.5414205,8.655173,0.26424763,-2.0755148,1.2716845,3.2465906,linus-to-musk,FAKE
0.35747355,0.02917044,1927.196324439674,2096.1744253791144,3790.5914306640625,0.08964482060185185,-313.74744,108.780815,0.24789669,38.643303,21.683367,-2.1678915,-5.1832333,-5.3606076,-7.530427,5.1969256,3.6259115,3.7941096,2.0881128,8.88481,-1.1244818,8.198745,-0.5269955,-0.22350608,2.5276732,4.622545,linus-to-musk,FAKE
0.3800993,0.041013725,1806.1869781403263,2101.191310577922,3742.889404296875,0.06836841724537036,-307.39172,118.72712,-6.6654744,24.071764,19.790377,-1.258415,-4.6016006,-2.6250644,-7.4350147,1.5209353,4.1177664,6.758824,9.292644,10.480437,-1.2043643,6.928069,-1.3410589,-1.956645,1.3513345,3.8865047,linus-to-musk,FAKE
0.36532542,0.03558256,1900.914971246589,2138.899609064786,3681.230672200521,0.07927562572337964,-304.1532,115.78194,4.2838306,30.109266,22.475075,-2.1264985,-4.4278817,-2.462604,-6.5711036,0.59308857,-0.3090341,5.0977945,2.5708175,7.6882424,-0.6631036,9.421708,-1.3335121,-0.74308914,2.8546357,4.9602885,linus-to-musk,FAKE
0.3859145,0.039456315,1874.3787676488832,1884.8785854494317,3450.047810872396,0.09419533058449074,-285.4319,124.375084,-11.905595,30.630808,16.725588,-3.7988071,-5.9496503,-4.3622866,-7.267792,3.1016202,0.88375616,4.62483,6.4922323,6.931964,-1.6524665,8.793691,-1.3930297,-1.1267257,1.9408004,5.4356165,linus-to-musk,FAKE
0.40038836,0.03461124,1807.1236686020054,1997.2281731090798,3596.1944580078125,0.07951524522569445,-301.5902,117.07657,-9.233571,34.240837,12.572847,-2.319981,-2.6599116,-1.0095836,-2.8439205,1.9184045,3.4951963,5.872195,5.7740135,6.4851584,0.4876885,8.243451,-1.9019784,-1.8817668,3.9875758,4.63959,linus-to-musk,FAKE
0.36257303,0.03792422,1884.261198137311,1988.0537309844362,3623.808797200521,0.08710394965277778,-296.6925,116.62868,-13.965919,32.117058,21.384539,-6.4010158,-1.2389529,-4.9223733,-5.132076,4.796021,0.8534224,7.227343,3.3287702,9.219409,-0.5674308,8.674941,-1.8927404,-0.77691436,0.019902406,4.4333825,linus-to-musk,FAKE
0.41514996,0.028880868,2018.8736984929596,2114.547068954105,3906.432088216146,0.08935094762731481,-326.6404,111.055084,-10.16947,25.637094,21.379011,-2.2787797,-1.0689782,-6.6404767,-6.720051,6.3565345,-1.0650522,4.4332376,1.166994,8.201368,1.7841078,7.4717493,-1.0816721,-1.4643935,0.19493999,6.1563144,linus-to-musk,FAKE
0.42091173,0.029070146,1821.167872570423,2186.2111008067322,3795.0775146484375,0.056977448640046294,-343.36063,113.05733,-5.8080444,22.143198,21.169079,1.7261622,-2.4587362,-1.4441957,-3.9465759,4.301245,2.9647996,7.6030817,3.5210419,8.917321,0.48577842,7.4529986,2.6362965,-0.29188523,-0.28583217,6.473602,linus-to-musk,FAKE
0.38474596,0.04451368,1892.9232098324737,1970.9709000503503,3672.2086588541665,0.08344636140046297,-276.9515,110.316696,-12.674013,39.004044,16.362953,-0.46561068,-6.699731,-0.8767991,-8.637821,0.9824045,-1.9087218,3.7616663,4.568351,9.145025,-2.5802386,7.2466736,-3.0871663,0.83163023,2.488019,7.916792,linus-to-musk,FAKE
0.39464396,0.03732671,2313.864299171215,2223.176250943597,4381.1594645182295,0.12366852936921297,-278.4631,95.809074,-0.7682834,27.901468,13.098014,0.01790944,-2.0035174,-1.3196207,-7.0025554,2.4506378,-2.5618181,6.962885,0.4475906,9.717328,-3.5968797,6.073074,-6.2443113,-0.28305373,4.8517246,6.451148,linus-to-musk,FAKE
0.3851619,0.0396702,1949.8692687305224,2005.0092129925686,3735.5621337890625,0.08873607494212964,-274.52768,112.25756,-16.969093,32.8994,18.5885,-0.35888135,-1.9772627,-7.1508517,-5.742628,1.6627756,-2.24621,4.9705935,4.337342,8.420519,-1.8971549,6.446082,0.41170678,1.2794439,2.728778,6.5013714,linus-to-musk,FAKE
0.36901343,0.036043778,1633.9899828615935,1851.9564906724802,3173.106892903646,0.06957329644097222,-306.36832,127.21203,-16.974583,34.331673,26.84885,-4.6888,-4.343819,-4.68128,-6.3927884,4.7234874,-1.9726074,2.561252,1.8499709,6.798004,-0.297751,8.178824,0.3355598,0.28808233,3.814566,5.5331874,linus-to-musk,FAKE
0.36386305,0.034232073,1919.8015069640626,2011.7596221754163,3690.1529947916665,0.09861246744791667,-302.01157,116.12101,-5.9936166,33.76743,23.651796,-1.1386436,-2.7112489,-7.4416404,-5.592318,1.3013797,-2.00045,5.046267,1.955906,6.4461083,-1.3233352,7.4323344,0.047330454,-1.360581,2.7986038,6.5751934,linus-to-musk,FAKE
0.38188338,0.036115423,1769.1603899253985,1922.3466064950292,3390.532430013021,0.08114058883101852,-318.90662,117.23148,-13.3828535,37.127132,21.487684,-6.8547487,-8.403167,-4.225007,-5.284394,4.4177246,-2.1282117,4.9819913,4.9017696,6.4811883,-1.4276634,9.228648,-1.8262521,-2.9715445,3.1506686,3.903751,linus-to-musk,FAKE
0.34033966,0.043522667,2190.3508187456905,2059.008408021087,4131.8328857421875,0.10605423538773148,-272.24615,96.92143,-14.573046,39.208225,18.348602,-3.603905,-6.4765897,-5.567442,-6.2494745,3.096079,-4.458948,2.5585127,1.6248485,5.795026,-1.9175811,5.7716007,-2.384127,-1.6648265,2.688338,6.273168,linus-to-musk,FAKE
0.3535386,0.045939136,1898.8375398574792,2035.0920711939082,3709.5926920572915,0.08309371383101852,-269.1027,111.37217,-14.580321,30.463428,15.572066,-4.2122064,-6.1732903,-2.9205344,-9.273936,1.7638047,-3.5217738,2.4152143,-1.4138062,5.391073,-4.6914854,5.8643866,0.31227535,-2.2792304,1.819279,4.202364,linus-to-musk,FAKE
0.3674616,0.0383502,2152.1174573666594,2225.45735618045,4199.6225992838545,0.10717095269097222,-279.28723,99.96786,-11.000145,29.552128,22.423422,-8.765179,-8.428476,-10.222584,-8.130274,1.8700805,-5.696114,-1.2334257,1.0676582,4.5611157,-5.4989724,6.2594495,-1.9325894,-3.7678556,0.40527117,3.9541037,linus-to-musk,FAKE
0.4074768,0.033174857,2146.9058885225772,2214.7790055431424,4132.281494140625,0.11078106915509259,-284.64215,101.15939,-6.9814296,31.853249,21.115328,-7.1350255,-3.0777328,-4.110849,-7.3268037,1.2159059,-2.4312894,0.90617514,0.51003456,6.86083,-2.063643,7.835511,-3.1667712,-3.0576131,-0.23445882,5.2194724,linus-to-musk,FAKE
0.38363558,0.047684375,2157.143303388508,1986.3052268087276,3953.984578450521,0.12335431134259259,-257.06567,104.34516,-23.89883,26.084755,8.788701,-9.156777,-4.4185686,-5.3848367,-7.799845,1.1875257,1.1304021,0.9689016,-1.1991369,6.377692,-3.222209,5.2444673,-3.987768,-2.0335252,-1.5096525,3.3557208,linus-to-musk,FAKE
0.38199535,0.039172802,2060.473746650438,2120.085644077563,4042.509969075521,0.10344780815972222,-276.5027,111.58256,-8.4662285,25.164242,7.775232,-1.2469847,-3.8578796,-7.035177,-4.0546894,-0.0724073,3.85497,5.2370763,1.5703292,3.9584033,-2.3213184,6.0367675,-0.7918666,-1.9053868,0.7500969,4.274535,linus-to-musk,FAKE
0.40336308,0.03618873,2218.7296614152656,2185.1976472186843,4286.0544840494795,0.1194751880787037,-271.7723,101.41612,-1.1279505,32.043133,7.5584693,2.513258,-2.4128633,-7.4254737,-7.7205987,1.117762,-1.3561301,5.7246876,2.053319,4.718061,-0.8307881,6.7751045,-4.0341907,-0.9189093,-0.8428886,4.2891088,linus-to-musk,FAKE
0.4057427,0.035515282,2148.5138466437716,2281.573872962493,4333.158365885417,0.09874131944444445,-275.59766,98.69479,-4.81419,29.298307,12.545526,2.9582462,-3.8048825,-2.488776,-5.5051403,3.9617665,0.2217398,6.962024,1.6619201,4.5024896,-0.6588173,5.811927,-1.6318176,-2.956582,-0.6822285,5.4980493,linus-to-musk,FAKE
0.38306892,0.045427084,1993.0750392851987,2100.1056443333923,3913.8590494791665,0.09613489221643519,-257.0837,107.74604,-12.018706,33.768623,19.697685,1.0339838,-3.7460704,-8.125226,-9.053402,4.203483,-1.0517049,3.8750095,1.9601783,6.218632,-0.46189463,6.170394,-1.8992776,0.73518854,1.1224059,4.227914,linus-to-musk,FAKE
0.39130953,0.042541202,2094.7778408132504,2043.4655031160135,3977.5115966796875,0.10499855324074074,-285.94577,111.22875,-10.339699,30.21364,19.493128,-0.859428,-1.8346453,-10.676594,-4.043231,5.464661,-2.3474455,3.226643,1.4968672,4.5885,-1.0729073,3.81489,-4.034804,-0.3552524,2.0852945,3.4809659,linus-to-musk,FAKE
0.45057222,0.030502973,1863.9987653425715,2092.7524666990303,3820.4488118489585,0.07698567708333333,-330.79636,113.158295,-2.6727843,33.244713,22.578756,3.165337,-0.33483294,-5.772839,-4.593044,4.835627,0.57399416,3.972984,3.4859293,5.916946,1.296039,8.582405,-1.515627,0.488214,0.38409445,4.2419314,linus-to-musk,FAKE
0.38913372,0.036267385,1614.8632433304606,2106.651451130989,3331.316121419271,0.05588559751157408,-308.64218,121.551445,4.5405736,32.914055,29.097218,-5.5396366,-0.67765695,2.4455593,-8.518338,1.8149852,-4.786842,2.8582122,3.932009,8.196278,-1.5822436,8.246067,1.8038831,1.5014131,0.24990484,6.166184,linus-to-musk,FAKE
0.39163247,0.03860076,1993.7071975239426,2117.4664824191086,3927.716064453125,0.08752893518518519,-295.47873,116.92005,-10.148085,23.994785,26.368544,-4.0639915,2.9293303,-9.035307,-6.911057,6.294796,4.313513,5.3094583,3.9826381,7.7224884,-0.87169415,9.454932,0.056566026,-2.4240496,3.0425174,6.8910217,linus-to-musk,FAKE
0.4071376,0.026403224,1741.348776177093,2120.060909685573,3501.3885498046875,0.06560375072337964,-345.67224,119.832504,4.127224,32.272655,20.897953,-0.45583174,2.897024,-5.5703154,-5.9731717,2.9238217,1.7468988,5.480628,-0.13096121,3.1529841,-1.8609973,8.618682,0.10392591,0.9091677,5.4104333,5.086917,linus-to-musk,FAKE
0.40673834,0.03494891,1638.2708229751674,1848.6996582299503,3065.191650390625,0.07443802445023148,-318.50803,127.76475,-11.395797,31.504517,20.434168,-0.92399514,-3.6571772,-8.961772,-10.590285,3.6487303,3.711622,2.426494,-2.0965211,2.2724235,-2.6122715,6.1319556,-2.8242567,-1.0273819,3.859849,5.808995,linus-to-musk,FAKE
0.35870305,0.04813941,1617.008852305894,1791.7899318674945,3081.7901611328125,0.07161458333333333,-297.01465,132.36128,-16.065264,33.24388,18.04838,-9.536322,1.1780281,-9.585979,-10.4898615,2.2770913,-2.66658,3.4246724,2.01304,3.1142087,-1.495888,4.946738,-2.2854552,0.6719321,5.5051613,2.9908476,linus-to-musk,FAKE
0.3805526,0.045960292,1821.4484783512894,1827.3637432402809,3406.482950846354,0.08820484302662036,-276.36508,125.591034,-22.236843,30.592396,27.740475,-4.6596155,-4.2741833,-7.981912,-9.859966,2.2455454,-3.1787732,3.6361141,2.691738,5.907319,-4.4054084,4.833503,0.36058286,-0.6187567,2.7665117,6.769159,linus-to-musk,FAKE
0.40061432,0.032715343,1643.6561243516708,1897.4701789078547,3098.388671875,0.07844147858796297,-310.6209,135.70363,-6.050005,23.005314,19.66459,-5.6141925,-0.51626956,-3.8109653,-6.9699683,4.819241,0.2993845,5.558733,0.08862404,5.232913,-1.5046976,4.853831,-0.63547856,-0.18717635,0.5785895,6.5371795,linus-to-musk,FAKE
0.44493046,0.03209851,1775.461308426151,1950.5182958037713,3252.410888671875,0.07828776041666667,-335.2186,121.04359,-0.8730938,30.32166,17.557241,-3.2590687,0.9435303,-5.834688,-6.1169643,5.9902315,4.4511895,4.4558187,1.3417331,5.792172,1.2362283,9.017257,-3.2610197,-2.9717956,4.640936,4.329356,linus-to-musk,FAKE
0.41042978,0.03643329,1982.920231966007,2088.0363207265054,3885.9954833984375,0.09308313440393519,-300.32675,113.830025,-0.8453026,34.818928,25.18457,-1.5091811,-1.3130603,-7.5152607,-10.1493025,5.1899476,1.4588059,6.3370137,1.5120801,5.6678886,-0.20191193,9.899074,-0.45412442,-3.3721216,3.5669448,6.454006,linus-to-musk,FAKE
0.4357573,0.034260128,1751.0985373601968,2105.0492343339656,3420.539347330729,0.0628345630787037,-325.79614,116.11719,12.492997,31.797438,24.97972,6.3478284,-6.744999,-1.6209728,-7.369996,4.6186533,-1.9794868,4.794193,2.4344664,6.488928,0.41685027,7.0127215,-0.20654882,1.0764765,2.097846,4.7692804,linus-to-musk,FAKE
0.39062965,0.04404578,2068.7356049533087,2073.1941084823798,3993.7113444010415,0.09081127025462964,-289.16165,109.06452,-6.7153068,29.821901,20.907967,0.08619167,-2.4151733,-6.6723905,-8.521943,5.6500278,0.2520739,4.057853,1.6664323,7.4517856,-0.86985546,8.957479,-0.41087857,1.0746912,1.1966307,4.230192,linus-to-musk,FAKE
0.4045705,0.04653933,1785.8003304516944,1924.9774015930639,3432.8511555989585,0.07883255570023148,-281.85062,126.170494,-15.424989,20.90354,16.930689,-3.4081662,-7.361846,-7.558786,-7.0506167,2.0163853,2.771348,2.6660924,2.3817058,7.1594396,-4.3871913,4.2364173,-0.8470986,-1.195195,-0.0641897,5.5900593,linus-to-musk,FAKE
0.40544444,0.042220946,2140.8944007424047,2109.9732606209923,4146.0886637369795,0.09748896846064815,-289.68738,104.73184,-4.580881,32.125862,18.852224,3.4674408,-3.8748703,-7.1705866,-5.226057,5.184493,4.721284,5.966024,2.1366694,6.825027,1.1855211,8.222373,-0.6042044,-1.0376426,0.9628746,5.9436045,linus-to-musk,FAKE
0.4349844,0.03928468,1909.5827342800094,2146.7572899258043,3940.326944986979,0.0760791919849537,-278.86978,115.700356,-7.34896,22.801632,13.559055,3.088442,0.66326904,-2.3248608,-5.5039344,3.4791758,3.3916306,7.388779,3.7790973,7.2535315,-0.7012977,9.745809,0.4289375,-1.1140093,2.987135,5.7779675,linus-to-musk,FAKE
0.42346776,0.03664421,2266.9546233690035,2495.311617663223,4825.7802327473955,0.07965766059027778,-284.19305,87.59932,6.545715,29.56469,23.633228,6.8237267,-5.373414,-0.9718299,-3.4474216,6.5889697,3.7261195,5.6008544,4.331413,8.690192,-0.39498848,8.234692,1.6340957,1.7060778,3.105931,5.5403023,linus-to-musk,FAKE
0.3813782,0.042314794,2207.302111722156,2380.8281324932564,4416.998291015625,0.09016701027199074,-273.70334,99.45218,7.0951867,25.869474,21.501207,2.4703524,-6.557415,-3.0640712,-4.35294,1.43608,-0.5842354,6.3756986,5.031093,7.343741,-2.5566335,6.3483887,-0.35813585,0.5081046,1.4245828,3.2029963,linus-to-musk,FAKE
0.41641885,0.033641014,2196.262748666221,2444.686087367577,4642.2495524088545,0.09021448206018519,-281.61594,98.09971,9.632125,25.001663,16.4786,5.956098,-2.3911214,-0.6974045,-8.093812,4.4249988,1.3101367,6.2782316,-0.074476756,6.1059237,-2.5278494,6.961687,-0.03956989,-0.37646696,2.3839247,5.205216,linus-to-musk,FAKE
0.40197584,0.031863682,2064.5735537035735,2365.665770529806,4244.533284505208,0.08177128544560185,-324.04965,105.11864,15.704517,27.416798,23.774302,0.95812905,-1.220498,-3.4659102,-9.042289,3.0035586,0.26643422,2.3454952,2.358718,9.011208,-0.85748136,8.552921,0.90247315,-0.34592202,1.9066671,3.8795426,linus-to-musk,FAKE
0.38862553,0.03625198,1661.7192746683597,1895.57378179458,3187.7115885416665,0.0683932834201389,-317.51746,128.32463,-18.852896,23.53936,16.616798,-5.0807514,-3.9731686,-7.514395,-6.9241595,4.4369135,3.7647836,6.0492735,-1.782096,2.3608155,-3.065519,6.021665,-0.4448721,0.68627816,2.6666296,7.209271,linus-to-musk,FAKE
0.40517902,0.03580169,2463.6790186776375,2400.340791515406,4788.14697265625,0.12404152199074074,-282.08386,89.18507,1.8517756,23.311852,21.73747,-0.29747942,-6.15617,-6.545609,-8.974504,4.1226387,1.2087014,1.0426466,0.5793218,6.6491666,-1.8418887,7.9800696,0.5559097,-0.5253556,1.7371216,5.974429,linus-to-musk,FAKE
0.45183352,0.036371477,2388.094395523487,2333.796485850077,4621.962483723958,0.1167919017650463,-288.87656,101.977066,3.4430578,17.562714,24.262272,2.6250424,-2.1051984,-2.8559458,-8.330385,6.674414,3.1480048,4.617888,0.7811676,8.973779,-0.32416567,8.673022,0.8834937,-0.73054314,0.90272945,7.072593,linus-to-musk,FAKE
0.4153132,0.039969865,1994.6137700622553,2242.8227129633137,4025.3631591796875,0.08075177228009259,-309.06674,100.80239,0.2401643,40.241695,29.541212,-4.99253,1.0270305,-10.341613,-5.1760173,0.7301014,-0.5133462,1.2471303,2.1509945,5.0934534,0.09930519,10.568488,0.6248637,-0.8378084,2.5366323,5.939322,linus-to-musk,FAKE
0.38860193,0.043075323,1978.918588764811,2098.1600033251257,3752.3101806640625,0.08005325882523148,-296.9862,107.90994,-9.124787,28.50848,24.439583,-1.81004,2.0749147,-6.9374876,-8.493903,2.869156,2.0309343,2.463835,2.408638,6.407041,-0.71429473,8.147996,-0.108500995,-0.6830266,1.6336322,5.425114,linus-to-musk,FAKE
0.40218,0.037362352,2049.1526000220165,2260.640502439405,4129.888916015625,0.08061387803819445,-305.77127,99.72378,6.829966,36.096336,26.121994,-0.32183895,-4.684139,-1.8805451,-7.719842,5.7592196,-0.04985576,2.8328269,2.9156404,7.9243183,0.39445722,8.161243,-0.35275185,0.053826667,4.6364255,4.544498,linus-to-musk,FAKE
0.4039396,0.042645067,1778.0136594308804,2104.401938212143,3669.1182454427085,0.05698423032407408,-298.9844,118.41256,-5.648315,30.572039,25.362993,-3.8940997,3.6272547,-3.1004198,-5.125822,4.580401,3.3756638,8.048964,5.7287602,7.022178,-3.5749578,9.47605,-1.3907092,-0.38247573,3.411645,6.086213,linus-to-musk,FAKE
0.41796386,0.027751656,1665.7366900866662,1992.6894540903493,3270.654296875,0.06292046440972222,-389.57895,99.5489,-7.540688,17.055485,15.14016,1.3063775,8.265068,3.0767224,0.92172456,1.6755546,0.58509475,3.5578017,4.1190743,9.769135,3.4548204,7.055262,-1.1306342,-3.8265884,-0.87798876,5.468832,linus-to-musk,FAKE
0.4179113,0.03315034,2102.521778741564,2288.2332491884117,4300.559488932292,0.08168312355324074,-311.32303,105.33228,8.736268,31.208519,16.053764,1.2409015,-0.057790685,-0.83771795,-6.7981505,4.695753,0.6536618,6.2002463,3.230362,5.0571923,-0.47863063,8.933112,-0.095719494,-2.0654316,2.1201673,5.448493,linus-to-musk,FAKE
0.40130576,0.043148115,2340.7690831804985,2185.417828908357,4361.171468098958,0.1318065502025463,-288.99957,93.03595,-8.208906,32.241364,20.612661,5.7652793,-4.218528,-9.635163,-2.5015864,4.4597073,4.058909,4.875686,0.9103923,9.513654,-1.0201163,6.6371255,-2.232871,-1.015251,2.6844828,3.530325,linus-to-musk,FAKE
0.4050527,0.03806561,2362.0235701599536,2425.992609950207,4753.055826822917,0.11086470992476852,-276.84372,92.220375,9.971285,27.415867,14.594161,3.0537016,-6.840271,-4.9045386,-7.8405886,4.3167405,1.7896228,4.2551274,0.40010726,6.297721,0.21262579,6.663683,-0.52020234,-1.1047868,2.156033,4.6138067,linus-to-musk,FAKE
0.3751103,0.038266685,2275.8418973780226,2316.360760146342,4423.976643880208,0.1092190212673611,-268.72083,95.31185,3.9466295,29.780844,25.915108,3.0642276,-11.308958,-7.2628613,-8.997602,7.3047476,-1.5922196,2.3733923,3.2738364,5.8139153,-1.245527,7.769064,0.45724845,-0.7857667,2.1904252,5.572556,linus-to-musk,FAKE
0.39871997,0.043073446,2240.4063839276487,2305.0529054865524,4493.1121826171875,0.09540473090277778,-279.85312,97.90663,-0.5061261,22.70375,9.821764,4.155844,-4.1969604,1.3444858,-4.8975215,3.717874,5.4545817,4.9292536,2.200519,4.0086174,-1.1870679,6.2836084,1.615685,-1.9060884,0.56657934,3.6884365,linus-to-musk,FAKE
0.375522,0.04198202,2142.4613332041167,2274.62380051046,4356.5358479817705,0.08827492042824074,-274.56485,101.683174,-2.864829,25.985306,19.642004,4.521755,-9.168452,-9.152462,-7.7922087,-0.5032444,3.7138157,4.4505877,2.9638586,3.2795565,-1.3749703,8.718295,-2.2920396,-1.8799398,2.7675867,4.388938,linus-to-musk,FAKE
0.4025232,0.040688783,2240.348165125227,2300.5749295194173,4440.325927734375,0.10289171006944445,-262.09555,98.787636,-1.7158296,24.86327,21.51945,2.3443584,-9.221277,-5.7684927,-7.367303,7.047007,2.6255853,4.3843427,2.9753377,5.7299433,0.40161145,8.085766,-2.811242,-1.5375067,2.9792974,4.7259045,linus-to-musk,FAKE
0.39626482,0.0348106,2297.4975746539503,2430.690367680101,4691.147867838542,0.10247802734375,-277.58258,94.80469,11.857164,25.519289,17.040258,8.1361265,-7.278826,-2.4849126,-6.3336883,1.2507867,1.1329979,5.2557993,1.826396,3.9921293,-1.8039675,8.405247,0.66558594,-1.1818649,1.2447053,6.0983763,linus-to-musk,FAKE
0.37504616,0.049368005,2034.2588682048388,2183.538210844655,4142.350260416667,0.08741816767939815,-263.53326,105.66797,-1.5135422,30.080856,13.712254,-4.4587107,-5.546779,-3.2840564,-8.300896,4.0404844,0.7864124,5.8980985,3.2758048,4.276289,-0.48949638,10.75259,-1.9424008,-2.3585298,3.4451432,4.693075,linus-to-musk,FAKE
0.40359148,0.03878024,2276.8925853502637,2370.738944276445,4615.582275390625,0.09537760416666667,-279.3781,94.95947,5.3974204,28.65177,21.829336,6.5467234,-7.777112,-3.3533466,-6.26234,4.3930693,0.697232,3.3602126,3.967126,7.4988737,-0.37835842,7.1417246,0.3600371,1.2609214,1.4204816,5.042666,linus-to-musk,FAKE
0.41461134,0.032844283,2466.442320310882,2505.1650230516216,5025.6601969401045,0.11555085358796297,-303.41113,87.491295,8.763555,30.294645,20.611721,4.214964,4.4060435,-5.357178,0.06261056,4.6146,3.4542682,7.516171,0.9636143,7.3777995,1.6241523,10.000367,-0.72303915,0.31119692,0.98540634,5.4782844,linus-to-musk,FAKE
0.41192505,0.03644778,2369.9384733802467,2301.942587325236,4643.0470784505205,0.12062807436342593,-291.04596,95.332825,-1.0617332,24.88691,15.813746,-1.2200263,-3.799587,-4.083235,-8.43401,3.0001993,2.228715,3.9676397,0.16514291,3.4613948,-2.2573361,4.4025764,-1.152501,-2.3720608,0.36515117,4.1884866,linus-to-musk,FAKE
